movieName,name,year,rating,genre,image,summary
tt0222817,Entrails of a Virgin ,1986,4.2,"Horror,Sci-Fi,31 May 1986 (Japan)
","https://m.media-amazon.com/images/M/MV5BMzg3OGFhNzAtOWM2Zi00OTAxLWE2MzktMzQ0YzZkMjdhZDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR7,0,182,268_AL_.jpg","
                    Members of a film crew making a soft core porn are dismembered by a demon in a warehouse.
            "
tt0062190,The Reluctant Astronaut ,1967,6.4,"Comedy,Family,Sci-Fi,15 April 1968 (Denmark)
","https://m.media-amazon.com/images/M/MV5BNmFjNDg3NDItZGE3Yi00MjQ4LTgwNTUtOWEwMmFkOGI0ZGE3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A NASA janitor is sent into space.
            "
tt0027824,Juggernaut ,1936,5.0,"Mystery,30 April 1937 (USA)
","https://m.media-amazon.com/images/M/MV5BZjU3ZjM3OGItNmMxYS00N2I3LTk5YzYtNWU0YTcxNWJiMGExXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    An evil doctor and the greedy wife of a rich man plot to poison him so they can get their hands on his money.
            "
tt0850648,American Cowslip ,2009,5.0,"Comedy,7 September 2010 (USA)
","https://m.media-amazon.com/images/M/MV5BMjExNzIzNzkyOV5BMl5BanBnXkFtZTcwNjgwODI3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    In Blythe, California, a small town in the remote California desert, Ethan Inglebrink is an eccentric, agoraphobic heroin addict who is obsessed with his garden. This dark comedy follows ...
                    "
tt0088883,Car Trouble ,1986,5.3,"Comedy,28 February 1986 (UK)
","https://m.media-amazon.com/images/M/MV5BMTY2MzIyOTg3OF5BMl5BanBnXkFtZTcwMzg5MDUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg","
                    In the throes of a midlife crisis, a man buys a new Jaguar, and it immediately becomes his new love. What he doesn't know is that his wife is as attracted to the Jaguar salesman as he is to the car.
            "
tt0075987,Emanuelle Around the World ,1977,5.0,"Adventure,Drama,Horror,October 1980 (USA)
","https://m.media-amazon.com/images/M/MV5BMzg1MTJhNWUtMGFjMi00ODNiLWI3OTItZjhmNmFjNjBkYTI5XkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Famous undercover journalist Emanuelle teams with her friend Cora Norman to uncover a white slave ring that traffics in women kidnapped from various locales around the world. Her ...
                    "
tt0090767,The Boss' Wife ,1986,5.0,"Comedy,7 November 1986 (USA)
","https://m.media-amazon.com/images/M/MV5BNTM4NDQ0NjQ4MV5BMl5BanBnXkFtZTgwMzkzNDkwMzE@._V1_UY268_CR5,0,182,268_AL_.jpg","
                    Joel Keefer is a stockbroker trying to climb the corporate ladder. There's only one thing stopping him - his boss' beautiful and flirtatious wife.
            "
tt0063459,The Private Navy of Sgt. O'Farrell ,1968,6.0,"Comedy,War,8 May 1968 (USA)
","https://m.media-amazon.com/images/M/MV5BYTFkYzg0MDQtZWVmYi00OWExLTlhMTctMzFkNjJjNDE3NjU4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    During WW2, Sgt. O'Farrell's Pacific unit is demoralized when a Japanese submarine torpedoes an American supply ship containing beer.
            "
tt0380687,Satan's Little Helper ,2004,5.3,"Comedy,Horror,6 May 2004 (USA)
","https://m.media-amazon.com/images/M/MV5BNWNhNzcxOGUtNjkyNy00ZTUzLTg3YmQtNmQwNzMyMzZkZWIyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A naive young boy unknowingly becomes the pawn of a serial killer.
            "
tt0488147,Legend of Frosty the Snowman ,2005,4.2,"Animation,Comedy,Family,Video 18 October 2005
","https://m.media-amazon.com/images/M/MV5BMTQxNzA3MzE0Ml5BMl5BanBnXkFtZTgwNzgyODE3MDE@._V1_UY268_CR68,0,182,268_AL_.jpg","
                    Frosty the Snowman goes where he is needed most, and the town of Evergreen sure needs a visit from the friendly snowman.
            "
tt0101368,Severed Ties ,1991,4.5,"Comedy,Horror,Sci-Fi,2 September 1992 (USA)
","https://m.media-amazon.com/images/M/MV5BODM2NTg3MzktYTllZi00OTMwLTg1MjItODRhNWVjNGM2M2VhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    When a regeneration experiment on his severed arm grows a deadly reptilian creature instead of a limb, a mad scientist uses the serum on homeless crippled veterans to create an army and get his research back from his evil mother.
            "
tt0458375,The Goebbels Experiment ,2005,7.3,"Documentary,Biography,History,13 April 2005 (Germany)
","https://m.media-amazon.com/images/M/MV5BMTk3OTI1ODQ3Nl5BMl5BanBnXkFtZTgwNDYzNjY2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg","
                    Through archival footage and dramatic readings of his personal writings, the life of Nazi Germany's Propaganda Minister, Josef Goebbels, is examined.
            "
tt0273105,Banjo-Kazooie ,1998,8.6,"Adventure,Comedy,Family,Video game released 29 June 1998
","https://m.media-amazon.com/images/M/MV5BYTMwZmViODgtYzE3MS00OTRlLWI4ZDktZTcyNTMyN2ExY2VlXkEyXkFqcGdeQXVyMTA3NjAwMDc4._V1_UY268_CR18,0,182,268_AL_.jpg","
                    The witch Gruntilda has captured Banjo's beloved sister, intending to leech the girl's youth and beauty through black magic and mad science. Banjo and Kazooie set out across nine worlds to get her back.
            "
tt0096223,Tapeheads ,1988,5.7,"Comedy,Music,21 October 1988 (USA)
","https://m.media-amazon.com/images/M/MV5BMWNmZGIyODAtMzM3YS00NjA1LTk4YTctODE1YTBjZDZhNDI2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A couple of creative losers accidently become big shots in the video music industry.
            "
tt0207051,The Journey to Kafiristan ,2001,6.1,"Drama,7 November 2002 (Netherlands)
","https://m.media-amazon.com/images/M/MV5BMTYyODUwNDYwOF5BMl5BanBnXkFtZTcwNjExNjMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    In 1939, the author Annemarie Schwarzenbach and the ethnologist Ella Maillart travel together by car to Kabul, but each is in pursuit of her own project. Annemarie Schwarzenbach, who was ...
                    "
tt0028178,Rhythm on the Range ,1936,6.2,"Action,Music,Romance,1 July 1936 (USA)
","https://m.media-amazon.com/images/M/MV5BYzA5YzBmMzktM2RiZi00MjljLTllYmQtNzE0Yzc4MjdjYzAxXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Cowboy Jeff Larabee returns from the east and meets Doris Halloway, a young girl, that he regards as a vagabond, till he learns that she's the owner of the farm where he works. He tries to ...
                    "
tt0093533,Miami Golem ,1985,4.3,"Action,Horror,Sci-Fi,1985 (Italy)
","https://m.media-amazon.com/images/M/MV5BMDA2NmMxODYtZDcxYy00ODc0LWEyZmUtNWM3ZWFkZDMyMjUwXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UY268_CR7,0,182,268_AL_.jpg","
                    A Miami TV reporter is sent to a local university to do a story on a professor who is cloning a cell from DNA found inside a meteorite. Soon after the reporter leaves, a gunman kills ...
                    "
tt0068022,Something Big ,1971,5.8,"Comedy,Western,31 December 1971 (Ireland)
","https://m.media-amazon.com/images/M/MV5BZjFkN2U1NzgtYTZmNi00MzMyLWFmNTYtZDJlMGZjMzY3YmYxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A man kidnaps the wife of a cavalry commander in order to exchange her for a Gatling gun that's being sold by a gun runner.
            "
tt0250739,Sister Mary Explains It All ,2001,6.0,"Comedy,Drama,TV Movie 28 May 2001
","https://m.media-amazon.com/images/M/MV5BNmQyNzliMTEtMDA0NS00ZjI2LWJmMGEtYjhhZmQ5N2M3NWZhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A bigoted, fanatical nun comes face to face with the lives she ruined through her teachings when a quartet of her traumatized former students return to perform at her Christmas Eve church lecture.
            "
tt0115608,Back to Back ,1996,5.7,"Action,Drama,TV Movie 20 March 1996
","https://m.media-amazon.com/images/M/MV5BMTMzNzU3MTQ1OV5BMl5BanBnXkFtZTcwODEwNjYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    An ex-cop finds himself caught up in a battle between Japanese mobsters and local gangland thugs and discovers that he was framed for wrong-doings by a corrupt cop.
            "
tt0462246,Darkon ,2006,6.8,"Documentary,Fantasy,11 March 2006 (USA)
","https://m.media-amazon.com/images/M/MV5BMTMyNjQ5Nzg2N15BMl5BanBnXkFtZTcwMjE3MTA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Skip Lipman, a suburban stay at home dad, embarks on an epic quest to topple a mighty empire in a full-contact Live Action Role Playing Game known as Darkon.
            "
tt0306597,Brother to Brother ,2004,7.1,"Drama,17 January 2004 (USA)
","https://m.media-amazon.com/images/M/MV5BMTYxMjczOTE1OF5BMl5BanBnXkFtZTcwOTY0MTI5Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    A drama that looks back on the Harlem Renaissance from the perspective of an elderly, black writer who meets a gay teenager in a New York homeless shelter.
            "
tt0030018,The Cowboy and the Lady ,1938,6.6,"Comedy,Drama,Romance,17 November 1938 (USA)
","https://m.media-amazon.com/images/M/MV5BZjc0ZTQ3OGItMTM0Zi00MDQ1LWJhMjItMWQ4YzJhZDg3Nzc1XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A lonely socialite masquerades as a maid and meets an unpretentious, plain-spoken cowboy who is unaware of her true identity.
            "
tt0024605,The Sphinx ,1933,5.7,"Adventure,Crime,Mystery,1 June 1933 (USA)
","https://m.media-amazon.com/images/M/MV5BMjMwZjJjM2UtYmZmMy00ODI1LWE0MzEtYTNmMTE2ZmM3YmZjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A man known to be a mute is suspected of committing a murder, as he was noticed at the scene. However, witnesses saw and heard him talking as he was leaving the scene of the crime. The ...
                    "
tt0078952,Chapter Two ,1979,6.0,"Comedy,Drama,Romance,30 August 1980 (Taiwan)
","https://m.media-amazon.com/images/M/MV5BMWE0ZGUxZTQtY2U0MC00MGM5LWE2NDctZTdmNjdkMmZhYjY2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    George Schneider is an author whose wife had just died. His brother Leo gives him the number of Jennie Malone, and somehow they hit it off, and just when things are moving along, the memory...
                    "
tt0103818,A Passion for Murder ,1992,4.8,"Drama,Thriller,2 December 1992 (USA)
","https://m.media-amazon.com/images/M/MV5BMTQ1MTQ0NzgwOV5BMl5BanBnXkFtZTcwNTU3NDcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A young woman on the run from a murderous rogue government agent hooks up with a pony-tailed taxi driver who reluctantly agrees to help her.
            "
tt0348949,Joe Millionaire             ,,2.4,"Game-Show,Reality-TV,Romance,TV Series (2003)
","https://m.media-amazon.com/images/M/MV5BNzQwYmVlMDQtMmYxYi00Nzk4LTg3ODgtODkxNjk0ODg5MGI5XkEyXkFqcGdeQXVyNjMyNzE1MjM@._V1_UY268_CR87,0,182,268_AL_.jpg","
                    A 28-year old heavy equipment operator courts twenty prospective mates under the guise that he has inherited nearly $50 million.
            "
tt0088461,What Have I Done to Deserve This? ,1984,7.2,"Comedy,Drama,30 March 1985 (USA)
","https://m.media-amazon.com/images/M/MV5BYTAxNTgxZmEtMGEwMi00YTI5LWJhMjAtNzU4NTM1MGFmM2Y5XkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    The vicissitudes of Gloria, a neurotic housewife, and her family's peculiar characters.
            "
tt0872335,Serum ,2006,3.0,"Horror,Sci-Fi,30 October 2006 (USA)
","https://m.media-amazon.com/images/M/MV5BMTIxNTc4NTU5M15BMl5BanBnXkFtZTcwNjM1ODkzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    While searching for a ""cure all"" serum, Dr. Kanopolus is being pressured for results by the pharmaceutical company funding the project. With time running out, his desperation decisions will unleash a terrifying monster on a killing spree.
            "
tt0253840,The Triumph of Love ,2001,5.9,"Comedy,Romance,10 May 2002 (USA)
","https://m.media-amazon.com/images/M/MV5BNzk5MzQyMzU4OF5BMl5BanBnXkFtZTcwODM1NTYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    A Princess is determined to restore her homeland's throne to its rightful heir, a young Prince with whom she falls in love.
            "
tt0102945,Sleeping with the Enemy ,1991,6.3,"Drama,Thriller,8 February 1991 (USA)
","https://m.media-amazon.com/images/M/MV5BMzMzN2MxZDQtZjA0YS00ZTIzLThkYjktYzA0ZDIzOTAxMGQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.
            "
tt0441297,Habana Blues ,2005,7.1,"Drama,Music,18 March 2005 (Spain)
","https://m.media-amazon.com/images/M/MV5BZDllZGIzOWMtYTkyMS00YTQ5LWI2M2MtN2ExZGZhYTI5Mjk0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    Two cuban friends play in a blues band in La Habana. When a spanish music producer offers them a contract to record an album and to build a career in Europe, they will have to decide ...
                    "
tt0385002,Green Street Hooligans ,2005,7.5,"Crime,Drama,Sport,9 September 2005 (UK)
","https://m.media-amazon.com/images/M/MV5BMjExNTg3NzYwMV5BMl5BanBnXkFtZTcwMzcxMTEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism.
            "
tt0100747,Auntie Danielle ,1990,7.1,"Comedy,Drama,17 May 1991 (USA)
","https://m.media-amazon.com/images/M/MV5BOWE0ZjIyMDUtZDFkYy00YWM4LWIyOWMtYmVhODRiMjI5OGNkXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Auntie Danielle, supposedly in ailing health but in reality just a nasty old bitch, lives with a paid housekeeper who she regularly abuses. When the housekeeper dies falling off a ladder, ...
                    "
tt0110917,A Pure Formality ,1994,7.7,"Crime,Drama,Thriller,26 May 1995 (USA)
","https://m.media-amazon.com/images/M/MV5BMDI5YmY5ZWItYzgyZS00NjhhLTlhNWYtOGNmMTNkNzAxMGI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UY268_CR8,0,182,268_AL_.jpg","
                    Onoff is a famous writer who hasn't published any new books for quite some time and has become a recluse. When he is picked up by the police one stormy night, without any identification, ...
                    "
tt0468464,Crippled Creek ,2005,2.6,"Horror,28 October 2005 (USA)
","https://m.media-amazon.com/images/M/MV5BMjI0MzUyMTI5MV5BMl5BanBnXkFtZTgwMTM2MDA2MDE@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    Retelling of the events of April 23 - 25, 2004.
            "
tt0303021,Second Name ,2002,5.5,"Horror,Thriller,15 November 2002 (Spain)
","https://m.media-amazon.com/images/M/MV5BMjA3NDg4Njc1N15BMl5BanBnXkFtZTcwMjQ0NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    After the suicide of her beloved father, the biologist Daniella Logan visits her catatonic mother in a mental institution to tell the tragic event and her mother calls her ""Josephine"". ...
                    "
tt0354464,Dane Cook             ,,7.1,"Documentary,Comedy,Episode aired 28 June 2000
","https://m.media-amazon.com/images/M/MV5BODQ3NjE5MzQzN15BMl5BanBnXkFtZTgwNTAyNTIyMjE@._V1_UY268_CR87,0,182,268_AL_.jpg","
                    Rock n' roll junkie Dane Cook confesses his twisted desires and lets it all hang out in this no-holds barred half-hour special.
            "
tt0483822,Lara Croft Tomb Raider: Legend ,2006,8.1,"Action,Adventure,Fantasy,Video game released 11 April 2006
","https://m.media-amazon.com/images/M/MV5BZGVlNmQ1MTAtNGVhNy00OWEzLTkzYzItYWVjZmQ0NGNlNjkzXkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Lara goes in search of an artifact, but instead, is thrown into the search of another artifact and she is pitted against a rival Tomb Raider and someone she thought was long dead.
            "
tt0120151,A Smile Like Yours ,1997,4.9,"Comedy,Romance,22 August 1997 (USA)
","https://m.media-amazon.com/images/M/MV5BMDMyMWQxZDAtMjE1Yi00ZDAzLWE1MjQtZWQwYjNmNmIyZTYyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Greg Kinnear plays a carriage-shy husband in a romantic comedy about a couple trying to conceive a child.
            "
tt0098480,Time Trackers ,1989,4.5,"Action,Adventure,Sci-Fi,May 1989 (USA)
","https://m.media-amazon.com/images/M/MV5BMDRmMDdkNjQtZTgyNy00ODYyLWFiNDAtM2Q5Zjc2ZjBjZjMyXkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    When an evil scientist steals his colleague's time machine, his colleague's beautiful, brilliant daughter, aided by an L.A. cop and a hapless admirer (Wil Shriner), pursues him back to ...
                    "
tt0367245,Wuthering Heights ,2003,4.2,"Drama,Musical,Romance,TV Movie 14 September 2003
","https://m.media-amazon.com/images/M/MV5BMTU4NTEyMTk5MF5BMl5BanBnXkFtZTcwMTI0OTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Two lovers engage in a passionate but thwarted romance in this modern adaptation of the classic novel.
            "
tt0087525,Just the Way You Are ,1984,6.0,"Comedy,Music,Romance,16 November 1984 (USA)
","https://m.media-amazon.com/images/M/MV5BYThhZDVjNWItZmM3YS00MGY0LWE4OTEtNDExM2VlYjY3YjExXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Susan Berlanger, a New York based concert flutist, is currently in the pit orchestra for a ballet company where her best friend Lisa Elliott is a dancer. Susan's parents are helping arrange...
                    "
tt0234215,The Matrix Reloaded ,2003,7.2,"Action,Sci-Fi,15 May 2003 (USA)
","https://m.media-amazon.com/images/M/MV5BODE0MzZhZTgtYzkwYi00YmI5LThlZWYtOWRmNWE5ODk0NzMxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Neo and his allies race against time before the machines discover the city of Zion and destroy it. While seeking the truth about the Matrix, Neo must save Trinity from a dark fate within his dreams.
            "
